datetime,tempmax,tempmin,temp,dew,winddir,sealevelpressure,cloudcover,visibility,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
08-06-2015,44.0,29.5,37.1,16.3,308.1,1000.3,30.7,3.1,139.6,269.3,52.45,109.34,109.95,50.63,1.56,10.44,86.2,2.8,9.42,275.0
09-06-2015,42.4,32.6,37.3,14.6,271.5,1000.5,69.6,3.0,137.37,393.7,45.61,76.88,83.43,46.56,1.37,8.84,58.0,2.82,6.91,438.0
10-06-2015,43.0,31.0,36.8,19.1,284.7,1001.0,51.1,3.3,65.3,166.31,12.93,31.27,34.21,43.33,2.58,5.91,56.84,1.93,3.83,309.0
11-06-2015,43.0,31.0,36.1,18.4,282.2,1001.6,50.4,3.2,118.09,259.73,4.41,32.99,26.63,35.31,1.24,6.02,138.5,1.58,3.79,270.0
12-06-2015,41.0,30.0,36.0,19.0,283.8,1000.3,36.4,3.2,85.01,180.06,14.51,36.36,37.13,40.11,1.19,5.52,68.6,2.0,4.5,239.0
13-06-2015,39.1,24.0,32.3,19.4,203.4,999.8,64.7,2.8,77.21,158.24,24.38,52.9,64.56,41.36,1.36,5.34,53.02,1.74,5.25,214.0
14-06-2015,32.0,22.0,27.5,21.8,82.6,1001.0,70.5,2.6,75.76,121.44,15.9,68.76,71.74,56.02,1.35,5.33,60.88,1.63,6.44,166.0
15-06-2015,37.0,27.0,30.9,22.5,97.4,1000.7,67.3,2.4,100.54,206.42,17.76,72.79,73.34,60.68,1.62,6.3,86.86,2.91,8.15,234.0
16-06-2015,38.5,27.7,32.4,22.3,276.3,1000.9,37.6,2.4,132.31,282.05,45.43,81.57,109.14,59.1,1.73,6.16,82.42,4.12,13.65,331.0
17-06-2015,39.1,27.0,33.4,21.9,290.2,999.4,15.3,2.6,119.53,271.79,32.84,70.96,82.45,55.88,1.57,6.95,74.01,3.26,8.21,324.0
18-06-2015,41.0,29.6,35.9,21.2,128.9,999.0,23.0,2.8,130.63,268.84,34.59,94.25,108.25,59.55,1.82,9.31,87.24,3.8,10.16,313.0
19-06-2015,42.0,30.8,36.4,22.3,114.2,997.8,25.8,3.1,107.6,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,2.25,5.76,284.0
20-06-2015,38.0,29.1,33.6,22.2,91.9,998.8,26.4,3.1,86.6,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,1.14,4.34,239.0
21-06-2015,34.3,25.0,30.5,23.0,77.4,999.3,41.6,3.3,59.56,82.7,7.05,50.78,40.03,66.21,1.59,6.11,52.78,0.92,4.73,149.0
22-06-2015,37.1,28.0,32.1,23.2,90.4,997.2,39.4,3.3,86.43,139.2,10.93,58.88,56.1,50.28,1.34,6.18,59.49,1.65,7.01,172.0
23-06-2015,39.2,27.0,31.9,23.7,99.7,996.2,40.2,2.9,100.72,152.18,18.2,61.18,67.45,51.94,1.42,7.9,77.04,2.45,7.98,226.0
24-06-2015,36.0,25.0,30.2,24.8,68.5,996.7,76.2,1.5,125.41,214.45,14.98,60.31,86.44,62.47,1.37,8.09,83.13,2.53,7.86,261.0
25-06-2015,30.0,23.0,26.1,23.0,33.1,995.8,74.6,2.2,37.23,62.38,17.17,44.72,104.26,50.86,1.27,7.67,46.7,1.78,5.27,182.0
26-06-2015,39.0,24.9,30.9,22.6,278.7,996.2,29.8,2.5,74.77,182.48,32.6,46.88,101.06,45.56,1.04,6.84,60.99,2.15,6.36,192.0
27-06-2015,38.0,28.0,32.4,22.3,280.1,998.0,35.4,2.9,69.57,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,1.42,3.4,207.0
28-06-2015,39.2,28.0,34.2,22.2,285.8,1000.8,34.1,2.9,79.88,214.78,20.29,47.19,92.99,41.99,1.13,7.53,58.34,1.39,3.86,219.0
29-06-2015,35.0,27.0,31.4,22.6,125.8,1004.7,52.5,3.0,47.46,96.78,5.47,38.37,81.25,43.97,1.07,7.74,52.21,0.83,3.04,193.0
30-06-2015,35.0,26.8,30.9,22.1,118.0,1003.9,65.4,3.1,55.88,109.92,8.54,46.06,108.22,41.11,1.05,9.15,58.33,1.15,4.92,170.0
01-07-2015,37.2,26.7,31.4,22.5,163.0,1003.1,60.0,3.1,57.38,135.43,8.88,49.64,103.97,40.5,1.06,8.88,61.42,1.58,6.78,185.0
02-07-2015,39.0,28.0,33.2,21.3,268.5,1002.7,63.9,3.1,68.95,175.9,12.29,52.45,110.32,39.09,1.12,6.86,61.7,1.63,5.71,220.0
03-07-2015,40.0,28.0,33.3,21.9,274.1,1001.3,47.8,3.4,65.15,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,1.26,3.34,225.0
04-07-2015,38.0,27.0,32.7,23.5,274.2,999.6,72.6,2.9,87.76,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,0.71,1.81,249.0
05-07-2015,38.0,32.9,35.1,23.0,266.1,997.0,69.2,2.4,135.3,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,0.93,2.73,282.0
06-07-2015,35.0,25.7,29.4,24.2,126.7,998.3,91.7,2.6,59.82,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,0.89,3.78,297.0
07-07-2015,33.5,25.0,27.8,25.1,109.5,999.0,84.1,1.8,52.29,78.64,12.97,51.7,109.52,42.09,1.34,7.82,53.72,1.74,6.76,175.0
08-07-2015,34.8,26.7,30.0,25.4,126.4,999.7,67.0,2.1,63.92,127.38,11.17,52.69,131.9,42.84,1.16,7.94,53.94,2.3,8.08,217.0
09-07-2015,33.2,26.7,29.5,25.7,188.9,999.9,81.4,2.0,65.48,128.93,25.82,53.39,152.12,48.61,1.42,7.86,42.58,3.02,9.57,234.0
10-07-2015,28.1,26.0,26.8,25.2,94.9,999.2,88.8,1.8,47.57,95.1,26.94,46.71,173.98,53.64,1.27,8.97,35.79,2.38,9.43,188.0
11-07-2015,26.2,24.0,25.4,24.6,83.4,1000.4,96.8,1.2,27.78,41.31,31.49,51.39,254.8,42.6,7.39,8.61,54.03,2.04,8.46,253.0
12-07-2015,26.0,24.6,25.3,24.7,343.0,999.1,95.2,1.3,31.21,34.16,12.34,32.77,117.79,48.01,1.28,7.15,40.41,2.21,6.13,198.0
13-07-2015,33.2,25.0,29.1,24.5,265.6,1001.7,57.6,2.9,35.97,54.36,12.21,37.71,105.59,41.83,1.31,8.11,37.7,2.07,6.02,148.0
14-07-2015,36.0,27.9,30.5,25.3,268.9,1000.2,62.5,3.4,42.98,112.83,13.94,43.46,94.25,49.32,1.3,8.04,46.71,1.94,6.34,141.0
15-07-2015,37.0,28.0,32.5,25.8,264.7,995.9,34.8,3.9,63.07,243.97,30.37,38.05,89.67,44.18,1.06,9.62,52.2,1.39,4.49,218.0
16-07-2015,37.0,29.2,31.9,24.3,241.0,995.2,69.3,3.1,74.74,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,0.96,4.61,268.0
17-07-2015,33.0,28.7,30.2,26.4,106.7,998.2,82.2,2.3,74.49,148.95,13.99,42.07,128.36,40.17,1.9,12.46,61.43,1.93,7.66,232.0
18-07-2015,33.3,28.0,29.7,26.3,104.2,998.8,79.2,1.9,71.95,148.87,24.83,48.79,149.07,42.26,1.18,10.77,56.32,4.03,14.23,204.0
19-07-2015,34.0,26.0,29.6,25.0,13.1,998.7,72.6,2.6,68.36,144.11,23.65,52.87,155.27,42.68,0.97,10.4,59.05,2.68,10.15,220.0
20-07-2015,32.5,25.0,28.9,25.2,84.0,999.6,78.0,2.9,42.62,83.22,16.89,62.37,196.68,41.37,1.27,10.17,61.55,1.82,7.33,223.0
21-07-2015,35.0,27.0,30.6,25.6,108.4,1001.0,68.3,2.8,38.32,78.76,12.25,46.3,151.32,38.36,0.93,12.19,46.98,2.04,8.56,218.0
22-07-2015,35.5,28.0,31.4,26.2,103.7,1002.1,70.6,2.9,38.96,85.89,19.43,41.41,132.19,36.49,0.88,20.43,44.49,5.8,16.67,165.0
23-07-2015,35.0,28.8,31.4,25.8,104.5,1002.8,64.7,3.0,36.98,81.25,11.59,39.98,116.55,33.95,1.13,16.71,49.72,7.13,7.77,155.0
24-07-2015,34.5,28.0,31.2,25.7,116.9,1002.3,69.7,2.6,47.16,94.49,9.1,43.99,146.4,37.38,0.98,16.01,47.11,1.26,5.68,154.0
25-07-2015,35.7,28.0,31.3,25.8,103.7,1000.4,60.6,2.5,44.79,97.0,10.2,42.86,141.1,37.05,1.0,15.58,45.9,1.43,5.43,184.0
26-07-2015,33.0,28.0,30.0,25.5,107.2,999.6,76.1,2.6,29.62,86.01,8.06,30.66,106.81,33.05,0.81,15.09,40.73,0.83,4.39,150.0
27-07-2015,34.0,26.1,29.4,24.0,141.7,1001.1,54.9,3.7,22.54,53.28,10.02,33.21,113.43,30.92,0.83,12.69,36.65,0.77,2.92,125.0
28-07-2015,32.6,26.0,29.1,23.0,141.3,1001.3,58.3,3.3,26.02,51.98,10.03,40.25,127.68,28.99,0.74,7.61,38.49,0.7,2.57,160.0
29-07-2015,30.0,25.7,28.1,23.3,131.3,999.3,70.7,3.0,30.22,56.7,12.18,35.69,126.64,28.56,0.66,9.68,35.89,0.82,3.14,142.0
30-07-2015,30.5,26.0,28.3,24.2,162.9,999.7,80.7,2.8,28.41,47.91,13.51,32.96,105.81,29.31,1.07,9.49,26.26,0.79,3.24,181.0
31-07-2015,31.1,25.0,28.8,24.0,223.3,1000.4,89.3,2.6,39.25,122.18,27.39,35.9,119.1,25.17,1.43,9.7,36.57,1.23,4.92,196.0
01-08-2015,31.2,25.8,28.3,24.2,216.4,1003.2,93.5,2.7,41.09,126.33,29.5,35.14,139.85,23.1,1.08,10.8,41.27,1.28,5.16,181.0
02-08-2015,33.0,25.9,28.9,24.4,237.1,1004.8,74.9,2.8,47.92,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,1.59,6.87,213.0
03-08-2015,35.5,26.0,30.2,24.3,269.4,1003.3,57.0,3.2,56.51,154.28,28.95,40.17,129.29,30.76,0.78,8.75,45.97,1.71,6.16,175.0
04-08-2015,35.7,27.0,31.1,24.3,266.7,1001.6,78.8,3.5,53.64,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,1.7,5.74,184.0
05-08-2015,34.7,27.0,29.6,26.0,130.9,999.7,85.0,2.4,57.76,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,2.53,9.61,228.0
06-08-2015,33.4,27.0,29.5,25.7,139.9,999.3,81.3,2.2,63.88,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,2.24,10.66,214.0
07-08-2015,34.1,26.0,29.6,26.5,151.2,1000.6,82.7,2.2,60.08,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,2.15,8.98,254.0
08-08-2015,32.0,26.0,28.6,26.2,111.8,1002.6,92.8,1.3,65.02,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,2.41,10.19,258.0
09-08-2015,30.4,26.0,27.7,25.9,305.7,1000.9,89.7,1.3,53.55,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,2.27,9.54,244.0
10-08-2015,34.0,27.0,30.2,26.3,330.3,1000.7,81.2,2.2,80.42,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,2.6,9.99,209.0
11-08-2015,32.3,26.0,28.5,26.8,96.9,1003.4,92.7,2.6,78.83,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,3.25,10.85,283.0
12-08-2015,35.0,26.0,30.0,25.3,113.7,1004.5,81.2,2.8,52.27,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,2.19,6.55,223.0
13-08-2015,34.7,28.0,31.2,26.2,116.2,1003.3,66.8,3.1,58.69,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,3.18,9.53,205.0
14-08-2015,33.0,29.0,30.7,26.4,68.0,1002.9,83.1,3.0,62.25,159.75,25.2,50.96,194.75,38.58,1.56,10.82,69.27,2.57,8.99,252.0
15-08-2015,32.7,26.0,28.3,26.3,142.1,1003.6,88.8,2.5,49.74,91.81,15.68,44.4,157.69,33.42,1.02,10.53,44.93,1.65,5.46,198.0
16-08-2015,32.7,26.0,27.8,25.6,118.3,1003.8,91.3,2.6,56.12,93.33,37.6,48.39,187.78,33.29,1.15,10.46,44.79,1.97,6.53,197.0
17-08-2015,35.0,26.9,30.5,26.0,305.7,1002.6,83.7,2.9,64.82,134.2,28.12,44.41,148.85,29.73,1.14,11.22,45.05,2.14,7.08,184.0
18-08-2015,35.0,26.0,29.5,25.2,276.6,1003.1,74.4,2.7,62.64,126.2,18.21,56.15,133.24,32.71,1.09,12.39,48.86,1.68,6.64,197.0
19-08-2015,34.8,25.0,30.0,24.8,264.2,1004.0,66.4,3.5,34.3,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,0.78,4.46,140.0
20-08-2015,34.0,28.0,30.4,24.1,265.3,1002.8,55.9,3.4,43.12,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,232.0
21-08-2015,33.0,27.0,29.8,24.3,262.8,1002.8,60.5,3.3,51.86,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,0.82,5.43,271.0
22-08-2015,33.0,26.5,29.9,24.3,276.2,1002.1,61.2,3.5,46.0,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.23,6.5,207.0
23-08-2015,35.0,26.0,30.4,24.9,278.2,1001.9,76.5,2.9,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,127.0
24-08-2015,34.5,25.0,29.9,24.5,281.0,1002.9,41.5,2.7,37.85,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.82,6.41,123.0
25-08-2015,36.0,27.0,31.3,23.7,285.0,1002.3,30.6,3.6,52.82,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.77,5.34,175.0
26-08-2015,36.1,27.0,31.6,24.5,291.9,1002.5,27.2,3.7,59.59,236.94,24.24,37.85,55.54,31.88,0.84,9.36,40.43,1.8,5.93,245.0
27-08-2015,36.9,27.0,32.1,24.8,290.2,1002.9,35.8,3.3,62.64,237.68,32.28,40.41,74.7,25.74,1.1,10.59,56.61,2.64,7.75,248.0
28-08-2015,37.0,27.4,32.0,25.0,314.7,1003.7,43.9,2.6,73.8,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.15,10.12,247.0
29-08-2015,37.0,27.0,32.1,23.8,299.0,1002.5,38.2,2.7,76.19,260.48,35.03,49.3,91.78,31.16,1.09,11.11,65.56,2.85,8.82,292.0
30-08-2015,36.2,29.0,32.5,24.1,293.6,1002.7,42.4,3.0,63.31,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.29,6.71,266.0
31-08-2015,35.6,28.0,31.5,23.0,287.0,1003.5,23.8,3.9,52.72,220.14,24.52,32.53,57.84,23.0,0.94,12.77,60.73,1.98,6.0,288.0
01-09-2015,36.0,27.0,31.5,22.2,280.4,1002.1,24.8,3.1,73.82,230.34,17.83,27.42,45.7,18.96,1.08,10.45,61.33,2.23,5.67,210.0
02-09-2015,35.5,27.0,31.0,21.3,274.1,1002.7,9.6,3.1,96.31,318.24,31.64,29.16,66.15,18.6,1.14,10.79,72.47,3.07,6.94,298.0
03-09-2015,35.5,26.0,30.8,20.7,285.1,1006.0,0.5,2.9,100.53,278.36,33.04,35.31,67.05,17.86,1.2,9.82,72.94,3.96,10.55,315.0
04-09-2015,36.7,25.0,31.6,19.3,291.1,1008.9,0.0,3.7,100.41,284.54,50.0,41.7,90.18,23.02,1.37,14.94,71.5,5.07,18.75,368.0
05-09-2015,36.2,26.0,31.0,19.4,294.5,1008.5,0.0,3.8,77.03,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,3.09,6.72,268.0
06-09-2015,36.1,26.0,31.0,19.4,288.0,1007.3,2.6,3.5,62.54,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,2.25,5.08,174.0
07-09-2015,36.6,26.0,31.2,19.1,296.6,1006.9,0.0,3.9,56.78,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,3.31,7.72,199.0
08-09-2015,36.0,25.0,31.3,20.8,291.7,1006.7,3.2,3.6,64.19,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,3.63,9.09,217.0
09-09-2015,36.1,25.0,31.2,20.5,301.2,1006.5,1.2,3.5,60.04,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,3.18,7.63,238.0
10-09-2015,36.8,25.0,31.2,20.2,308.1,1007.8,0.4,3.4,60.8,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.5,8.72,230.0
11-09-2015,35.7,25.0,31.0,20.7,319.2,1007.5,2.6,3.5,67.8,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,3.4,9.36,218.0
12-09-2015,37.0,26.0,31.7,22.0,37.0,1007.1,21.3,2.8,85.97,178.57,20.95,54.45,67.44,46.05,1.23,10.51,69.36,3.63,11.88,226.0
13-09-2015,37.6,26.0,31.6,23.0,94.1,1007.3,28.2,2.9,82.94,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,3.0,9.08,200.0
14-09-2015,37.2,27.5,32.3,22.0,354.0,1005.0,24.3,2.5,110.27,236.34,22.48,60.71,75.63,43.99,1.52,10.43,79.29,4.49,12.72,274.0
15-09-2015,37.6,27.0,32.5,22.9,93.9,1004.6,23.0,2.9,106.69,217.16,14.94,56.31,63.58,46.66,1.39,10.4,75.63,4.0,19.34,289.0
16-09-2015,36.7,29.0,32.1,23.5,108.9,1004.6,38.4,2.5,87.37,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,2.63,9.65,235.0
17-09-2015,36.0,27.5,31.6,22.9,82.8,1005.6,43.4,2.6,101.53,250.21,23.06,60.96,73.86,48.13,1.41,11.68,85.86,4.32,13.25,285.0
18-09-2015,34.7,28.0,30.9,24.5,83.0,1006.1,69.8,3.4,54.73,129.11,14.26,43.3,48.2,40.48,1.1,10.85,48.8,2.67,9.92,209.0
19-09-2015,35.0,26.1,30.1,25.7,69.8,1005.0,81.4,1.8,66.21,125.24,19.82,49.83,58.37,47.21,1.12,9.75,51.78,3.08,12.59,132.0
20-09-2015,36.0,27.0,30.4,24.5,101.1,1004.1,45.7,3.0,61.51,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,2.65,11.4,179.0
21-09-2015,35.0,26.0,29.7,23.2,130.7,1003.6,56.7,3.3,44.63,109.7,14.64,62.69,56.18,27.96,0.98,13.55,48.02,2.32,7.95,135.0
22-09-2015,34.5,26.0,29.8,23.8,143.7,1003.0,59.2,3.6,35.13,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,1.98,6.62,104.0
23-09-2015,32.1,25.0,28.3,22.0,298.1,1007.1,65.4,4.3,37.59,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,2.35,6.8,95.0
24-09-2015,33.1,24.0,28.2,19.5,277.7,1005.9,27.7,3.7,67.06,187.9,40.7,39.16,72.85,18.24,1.24,13.26,48.78,3.3,8.95,175.0
25-09-2015,34.0,23.0,28.3,17.7,270.7,1004.7,0.1,3.9,86.08,222.71,53.19,45.09,89.84,22.95,1.49,11.8,53.1,4.43,12.51,290.0
26-09-2015,35.0,24.4,29.3,19.7,278.3,1005.9,9.6,3.6,91.69,254.8,66.49,45.96,103.63,29.98,1.65,11.17,54.87,5.25,15.68,282.0
27-09-2015,34.2,25.0,29.4,20.8,310.3,1007.9,20.2,3.4,90.91,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,5.35,14.81,298.0
28-09-2015,34.0,23.0,28.6,19.9,311.6,1009.5,10.4,3.7,69.11,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,3.7,10.87,240.0
29-09-2015,34.0,22.0,28.4,19.4,312.6,1010.9,0.0,3.8,68.4,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,3.98,10.32,188.0
30-09-2015,35.0,21.0,28.5,17.7,312.2,1012.1,0.0,4.1,63.99,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,3.68,8.94,187.0
01-10-2015,35.1,21.0,28.2,17.8,306.2,1012.5,0.0,4.0,90.21,205.18,33.0,54.68,74.28,22.52,1.53,11.42,60.57,4.92,12.88,230.0
02-10-2015,35.0,21.0,28.0,17.6,306.9,1011.8,0.0,3.6,101.61,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,5.39,12.8,286.0
03-10-2015,36.0,21.0,28.4,18.5,287.5,1009.5,0.0,3.6,103.94,293.23,31.0,54.93,75.48,24.31,1.81,11.41,47.52,5.83,15.27,265.0
04-10-2015,37.0,22.0,29.5,18.2,307.5,1009.7,0.0,4.0,145.97,335.82,62.2,62.84,99.01,34.91,2.35,15.08,44.92,8.8,31.87,369.0
05-10-2015,37.0,22.5,30.0,16.7,317.7,1010.5,0.0,3.6,180.52,347.95,80.34,75.42,116.95,36.94,2.99,17.32,45.8,11.21,44.0,375.0
06-10-2015,35.0,24.0,29.3,18.7,325.5,1009.7,0.0,3.0,153.51,355.56,71.68,65.07,105.02,41.76,2.07,11.35,42.22,9.74,25.57,411.0
07-10-2015,34.0,22.0,28.9,20.2,306.6,1010.0,3.5,2.6,145.65,305.35,25.78,57.05,78.07,37.01,1.73,11.15,49.32,5.72,12.91,383.0
08-10-2015,35.2,23.0,29.1,19.5,316.2,1008.7,0.4,3.0,156.92,291.66,35.13,58.32,80.91,29.59,1.99,12.13,66.62,6.18,14.13,388.0
09-10-2015,35.6,22.0,28.9,17.6,298.8,1005.6,0.1,3.2,137.73,284.27,56.83,65.15,105.26,27.47,2.58,15.27,63.16,7.55,23.59,351.0
10-10-2015,36.5,21.7,28.8,15.5,277.2,1005.6,0.0,3.5,159.99,287.93,100.27,61.29,117.2,29.69,2.61,13.94,58.24,9.05,33.78,320.0
11-10-2015,36.0,22.3,29.0,15.4,300.9,1008.8,0.0,3.7,116.49,246.3,87.94,51.83,116.75,30.83,2.09,12.01,62.02,7.05,27.16,296.0
12-10-2015,36.0,22.4,28.8,18.6,296.0,1011.0,3.9,3.5,102.78,232.58,74.45,52.92,120.68,33.46,1.8,14.75,65.55,7.45,23.22,312.0
13-10-2015,35.0,24.0,29.6,22.0,100.0,1011.5,19.9,2.5,92.36,189.31,25.13,48.92,64.57,35.14,1.67,11.84,73.28,4.65,16.19,260.0
14-10-2015,34.5,23.9,28.3,20.7,106.0,1013.7,32.8,3.0,72.44,155.25,14.33,43.47,53.25,28.75,1.39,10.89,67.89,3.42,11.08,203.0
15-10-2015,34.2,21.0,27.4,19.8,74.5,1014.4,20.1,2.8,91.62,199.77,42.32,60.8,100.2,31.11,2.16,10.84,77.91,5.97,20.03,218.0
16-10-2015,35.0,22.2,28.4,18.9,10.1,1014.3,4.0,3.0,146.87,301.61,60.16,68.24,105.17,33.05,2.12,11.98,84.74,8.54,24.65,355.0
17-10-2015,34.4,23.0,28.1,19.8,315.6,1013.2,0.3,2.3,90.66,137.89,38.65,20.29,55.07,6.78,1.7,7.56,44.21,5.92,12.78,378.0
18-10-2015,34.0,23.0,28.3,18.9,3.0,1013.7,0.5,2.0,154.32,263.15,27.5,41.09,62.19,21.49,1.66,10.14,71.1,5.5,12.33,298.0
19-10-2015,35.5,22.9,29.0,18.9,108.9,1012.9,13.8,2.2,166.87,312.88,56.52,61.67,97.82,33.27,2.07,16.24,92.96,7.94,24.25,388.0
20-10-2015,36.0,23.7,29.2,18.7,320.2,1010.5,14.5,2.3,191.64,336.47,91.29,74.62,155.1,36.75,2.26,16.73,101.74,10.24,38.8,426.0
21-10-2015,33.0,22.0,27.6,17.5,317.0,1011.9,6.3,1.9,153.72,265.39,23.76,46.9,69.79,37.48,2.63,15.64,79.5,5.28,11.36,381.0
22-10-2015,32.6,19.0,25.3,13.4,293.2,1012.7,0.4,2.5,118.84,213.49,24.37,32.96,54.18,22.53,1.63,13.27,48.74,4.18,7.79,290.0
23-10-2015,32.0,17.0,24.5,13.2,297.1,1012.3,4.2,2.4,143.26,289.01,54.93,67.38,104.71,30.27,2.13,21.35,69.55,8.06,17.19,341.0
24-10-2015,33.5,18.5,25.6,13.5,320.7,1011.9,39.4,2.3,169.22,341.7,90.18,71.38,122.15,34.26,3.19,18.2,47.92,11.29,29.74,383.0
25-10-2015,33.8,19.3,26.5,13.9,115.8,1013.1,11.1,2.4,146.54,281.8,33.05,56.46,81.78,28.26,1.82,13.81,65.83,6.71,28.38,374.0
26-10-2015,32.2,21.0,25.8,14.6,72.2,1015.3,12.7,3.1,102.93,214.37,23.78,47.8,61.15,23.85,1.54,20.57,85.73,5.11,13.39,263.0
27-10-2015,31.0,19.0,24.9,14.7,311.4,1014.8,31.5,2.6,115.18,260.46,30.2,49.25,75.03,26.14,1.75,21.2,63.88,7.1,16.14,334.0
28-10-2015,26.0,18.0,21.2,12.3,312.7,1015.4,67.0,2.7,113.18,254.24,32.12,43.78,74.53,22.81,2.08,18.61,71.98,5.13,15.43,333.0
29-10-2015,28.3,15.0,21.5,12.7,73.2,1016.9,33.1,2.5,93.86,183.08,25.74,57.74,77.86,25.55,1.9,24.29,73.26,4.43,11.41,262.0
30-10-2015,28.9,17.0,22.8,14.8,10.7,1017.3,14.2,2.6,106.16,156.58,24.98,42.63,55.71,28.72,2.07,18.92,60.56,2.8,7.03,233.0
31-10-2015,29.4,17.0,22.6,15.3,334.7,1016.5,0.5,1.2,245.97,274.06,36.55,35.11,58.72,35.77,1.78,17.66,42.32,1.5,4.3,340.0
01-11-2015,30.2,17.7,23.5,15.1,41.0,1016.6,0.6,1.5,270.96,379.38,60.39,60.17,94.74,51.64,2.52,28.58,84.99,5.65,13.75,415.0
02-11-2015,30.8,18.0,24.2,16.0,65.1,1016.3,19.4,1.7,212.96,361.0,67.14,68.4,115.98,42.75,2.1,31.66,136.67,9.33,20.6,412.0
03-11-2015,30.0,19.7,24.7,15.2,52.2,1015.0,41.5,1.4,233.48,385.66,51.06,82.74,112.71,45.66,2.14,29.19,99.91,7.8,17.35,396.0
04-11-2015,31.2,18.0,24.0,15.2,126.6,1013.1,27.2,1.6,286.19,401.49,105.88,87.47,137.62,56.81,2.64,31.58,114.43,8.63,28.6,437.0
05-11-2015,27.0,20.0,22.4,16.3,87.8,1012.6,57.5,2.0,156.04,234.94,44.61,63.78,97.34,45.99,1.6,21.21,75.71,4.83,18.32,383.0
06-11-2015,30.1,17.0,22.6,16.3,213.9,1013.1,15.7,1.6,148.58,260.04,35.14,58.13,86.38,46.52,2.57,20.9,69.95,4.94,13.52,276.0
07-11-2015,27.2,16.0,21.8,16.4,330.9,1014.7,11.1,0.8,332.25,496.61,42.74,86.59,117.97,67.43,2.55,19.96,107.69,8.21,16.38,468.0
08-11-2015,28.0,19.1,22.7,15.3,51.6,1016.0,27.1,1.4,202.85,356.92,32.59,75.98,98.5,49.64,2.88,31.77,103.4,5.36,9.61,432.0
09-11-2015,29.2,18.0,23.1,15.2,82.7,1015.4,38.0,1.7,192.49,364.2,88.69,79.2,134.41,55.64,2.07,40.75,108.12,7.96,21.36,370.0
10-11-2015,29.0,17.6,23.0,16.2,17.9,1013.8,22.6,1.2,240.4,452.96,88.06,84.89,150.79,69.34,2.47,33.72,115.45,9.18,21.95,433.0
11-11-2015,28.2,17.0,22.5,12.9,314.7,1014.7,12.5,1.6,206.26,408.52,24.64,55.72,71.78,48.34,1.5,25.96,89.58,4.34,8.83,418.0
12-11-2015,29.0,16.0,21.9,12.6,279.1,1015.4,0.0,1.5,248.27,398.16,30.46,54.69,81.68,47.57,1.63,28.58,75.26,4.11,6.94,412.0
